user_id,x1,x2,x3,x10,x12,x13,x15,x16,x18,x19,x20,x24,x26,x27,x28,x29,x36,x39,x40,x41,y
2000002381400180 ,6,12,2,0,0,0,0,0,0,2,0,0,3,1.33,86,1,0,0,0,3,0
2000002596588490 ,22,21,0,0,0,9,4,12,3,0,0,1,3,2,38,3,1,0,0,2,0
2000002753198950 ,216,180,22,0,167,65,68,85,31,69,102,4,7,0.86,12,108,14,0,0,4,0
2000002749300350 ,92,50,0,0,0,60,99,58,0,27,38,12,5,0.8,376,40,4,0,0,6,0
2000002362029020 ,48,74,6,0,283,0,0,0,13,6,1,4,6,1.17,369,79,2,0,0,4,0
2000002506393810 ,116,126,17,0,0,34,26,47,22,10,9,30,7,1,21,24,5,0,0,4,0
2000002739941690 ,33,7,2,0,0,24,20,32,6,4,0,2,2,1.5,373,33,1,0,0,2,0
2000002516531510 ,132,82,6,0,574,34,24,61,23,32,89,23,6,0.83,71,49,12,0,0,2,0
2000002550494110 ,5,5,0,0,0,0,0,0,0,0,0,0,2,1,141,3,1,0,0,5,0
2000002362021280 ,4,2,1,0,0,0,0,0,0,1,0,0,2,1.5,118,8,1,0,0,2,0
2000002570244820 ,63,83,11,1,0,11,18,10,4,10,12,4,4,1,92,13,1,0,0,4,0
2000002576587530 ,1,2,0,0,0,0,0,0,0,0,0,0,1,0,183,2,0,0,0,4,0
2000002810513150 ,4,6,0,0,0,0,0,0,0,0,0,1,2,1,118,1,0,0,0,6,0
2000002479211910 ,20,21,1,0,0,0,0,0,0,2,2,1,5,1.2,34,1,1,0,0,4,0
2000002400814710 ,27,27,0,0,0,0,7,1,0,0,0,0,6,1.17,21,8,4,0,0,4,0
2000002409699890 ,96,81,3,0,0,32,22,48,28,3,2,13,6,1,42,31,5,0,0,4,0
2000002931529360 ,10,26,4,0,0,0,0,0,0,8,0,0,4,1,42,13,3,0,0,4,0
2000002397621460 ,83,22,8,0,0,34,69,49,7,6,4,4,5,1.4,372,12,3,0,0,2,0
2000002870584970 ,69,169,18,0,0,9,15,18,3,10,7,0,2,0.5,137,441,1,0,0,2,0
2000002411525040 ,79,54,8,0,0,34,47,66,8,7,12,3,8,0.88,22,36,7,0,0,2,0
2000002355835750 ,80,38,4,0,0,37,39,45,12,9,0,3,8,0.88,369,11,4,0,0,3,0
2000002775453170 ,14,12,3,0,0,0,2,2,0,6,0,0,1,0,163,40,2,0,0,3,0
2000002368598410 ,114,89,3,0,92,40,56,49,21,11,26,12,7,1,369,30,6,0,0,5,0
2000002890101670 ,59,34,1,0,0,42,81,43,6,5,5,4,3,0.67,376,20,3,0,0,3,0
2000002763566480 ,36,15,0,0,0,35,37,31,1,1,2,5,3,0.67,116,117,2,0,0,2,0
2000002383052720 ,25,31,2,0,0,8,8,5,7,2,1,0,2,1.5,110,18,1,0,0,6,0
2000002362020960 ,73,41,6,0,0,44,24,19,2,6,17,4,5,1,70,21,3,0,0,1,0
2000002377096740 ,89,60,5,0,0,39,113,36,28,7,2,5,8,0.88,377,16,5,0,1,6,0
2000002550454550 ,30,27,2,0,0,9,14,9,5,2,0,1,4,0.75,116,16,2,0,0,3,0
2000002371628960 ,3,7,0,0,0,0,0,0,0,0,0,0,4,1.75,13,1,1,0,0,3,0
2000002928267320 ,96,62,5,0,0,34,17,48,7,11,33,1,6,0.83,34,39,5,0,0,4,0
2000002633549100 ,76,135,31,1,0,0,0,0,9,15,9,2,7,1,366,39,5,0,0,5,0
2000002885426320 ,0,71,0,0,0,19,63,33,8,8,0,4,5,1.2,367,18,6,0,0,3,0
2000002427122940 ,76,76,14,1,0,35,28,42,26,10,32,4,5,0.8,95,21,4,0,0,5,0
2000002390706760 ,17,5,1,0,0,8,8,9,3,0,0,2,2,1.5,113,12,1,0,0,6,0
2000002491738890 ,239,255,0,0,0,108,48,115,68,0,5,19,8,0.88,14,28,5,0,0,4,0
2000002923400080 ,14,52,1,0,0,0,0,0,0,1,6,0,2,0.5,116,4,0,0,0,4,0
2000002467714040 ,7,16,1,0,0,0,0,0,0,0,1,1,5,1,57,1,0,0,0,5,0
2000001591858470 ,138,82,2,0,0,74,74,97,8,13,43,3,7,0.86,35,55,8,0,0,2,0
2000002489570900 ,18,7,1,0,0,9,8,8,5,3,1,1,3,0.67,139,43,1,0,0,4,0
2000002427801980 ,135,83,3,0,0,96,94,54,22,13,42,9,5,1.2,39,66,5,0,0,5,0
2000002943619060 ,6,22,0,0,0,0,0,0,0,0,4,0,1,0,24,2,0,0,0,1,0
2000002919413010 ,141,173,5,0,0,60,48,50,10,7,3,11,6,0.83,46,70,5,0,0,4,0
2000001582860910 ,86,62,0,0,2164,29,19,7,9,9,1,0,6,1.17,380,34,4,0,0,6,0
2000002511317860 ,9,14,3,0,0,0,0,0,16,3,0,0,1,0,176,7,0,0,0,4,0
2000002404299270 ,126,48,9,0,0,108,100,85,33,3,6,11,8,0.88,378,28,5,0,0,2,0
2000002415013340 ,61,78,4,0,19,8,3,14,3,7,48,1,2,2.5,58,33,2,0,0,1,0
2000002361914870 ,120,93,16,0,0,44,61,35,33,7,1,4,7,3,40,24,5,0,0,6,0
2000002596396460 ,1,2,2,0,0,0,0,0,0,0,0,0,2,3.5,22,1,0,0,0,6,0
2000002870086140 ,8,11,2,0,114,0,0,0,1,7,9,0,1,0,133,34,1,0,0,2,0
2000002753276410 ,71,37,3,0,0,34,19,38,12,2,31,3,5,1.2,373,22,4,0,0,1,0
2000002516540540 ,99,64,7,0,439,9,3,10,8,63,56,0,7,0.86,35,44,6,0,0,5,0
2000002491704370 ,26,48,1,0,419,0,0,0,0,12,5,0,2,0.5,159,23,2,0,0,4,0
2000002415054170 ,14,17,2,0,0,0,0,0,0,4,3,10,3,1.67,70,69,2,0,0,4,0
2000002472364040 ,152,129,7,0,108,59,31,57,61,29,26,8,8,0.88,20,40,9,0,0,3,0
2000002496331610 ,10,11,0,0,2,0,0,0,0,1,0,0,3,2.33,373,1,0,0,0,4,0
2000002437851180 ,56,25,1,0,0,26,10,32,22,0,24,7,4,1.25,60,16,3,0,0,5,0
2000002378729000 ,94,40,10,0,251,47,19,30,32,28,12,13,6,1,31,28,7,0,2,2,0
2000002409822630 ,86,73,13,0,0,0,124,31,4,9,52,16,5,0.8,76,31,5,0,0,2,0
2000002711318510 ,123,153,15,0,0,43,56,47,16,23,37,18,6,1,21,71,8,0,0,2,0
2000002253394400 ,55,48,0,0,0,15,16,3,9,0,3,0,4,1.75,363,60,3,0,0,2,0
2000002384961490 ,112,92,2,0,0,47,35,57,21,2,30,10,8,0.88,375,12,4,0,0,2,0
2000002491644700 ,67,39,2,0,0,33,20,37,12,2,6,5,3,1.33,89,21,3,0,0,5,0
2000002775377880 ,75,16,0,0,0,45,23,38,15,0,1,5,4,0.75,79,23,4,0,0,2,0
2000002544508660 ,41,21,1,0,0,17,12,27,12,3,5,2,5,1.4,19,10,3,0,0,0,0
2000002555374480 ,76,24,3,0,0,34,20,46,18,13,3,14,7,0.86,33,20,5,0,0,2,0
2000002455712880 ,43,36,4,0,0,17,17,10,9,5,2,2,3,1,116,14,2,0,0,4,0
2000001735551670 ,20,27,12,0,0,0,0,0,0,1,13,0,3,1.67,65,2,0,0,0,5,0
2000002472470190 ,43,23,1,0,0,31,26,33,0,12,19,7,5,1.2,46,18,6,0,0,3,0
2000002535103420 ,25,28,1,0,0,9,5,12,3,3,20,0,3,2.33,19,11,1,0,0,3,0
2000002358638130 ,148,108,7,0,0,26,158,49,10,8,119,1,6,1,38,70,7,0,0,4,0
2000002749212050 ,11,10,3,0,0,6,0,0,0,1,1,1,4,0.75,92,6,1,0,0,3,0
2000002935213410 ,183,229,15,0,19,37,15,46,17,43,100,19,6,1,0,103,13,0,0,5,0
2000002645499580 ,5,14,1,0,0,0,0,0,0,0,4,0,2,0.5,163,3,0,0,0,4,0
2000002502111320 ,61,31,8,0,0,36,32,28,1,32,33,11,7,1,20,33,7,0,0,4,0
2000002510899510 ,87,56,5,0,0,58,35,42,21,7,0,11,5,1,70,20,3,0,0,2,0
2000002421054470 ,126,71,17,1,458,47,30,48,22,35,12,5,8,0.88,20,33,9,2,0,2,0
2000002763549440 ,22,9,4,0,0,5,2,1,6,7,0,0,4,1.5,13,13,2,0,0,4,0
2000002859831390 ,35,31,0,0,0,13,6,7,12,0,0,5,5,0.8,14,8,3,0,0,3,0
2000002535102960 ,6,7,2,0,0,0,0,0,0,2,0,0,1,0,183,3,0,0,0,5,0
2000002496239240 ,82,33,3,2,0,80,26,12,21,13,26,1,4,0.75,112,50,4,0,2,4,0
2000002384305250 ,43,78,5,0,0,0,2,1,0,6,26,0,1,0,176,25,1,0,0,3,0
2000002670617970 ,112,54,11,0,0,34,57,72,14,16,37,16,5,0.8,367,151,7,0,0,4,0
2000001784506640 ,44,24,7,0,0,17,20,23,2,0,7,2,5,0.8,89,9,2,0,0,1,0
2000002419673540 ,0,0,0,0,0,0,0,0,0,0,0,0,2,1,136,1,0,0,0,5,0
2000002502291750 ,154,162,8,3,0,85,115,44,15,30,6,3,8,0.88,372,68,8,2,0,2,0
2000002670530170 ,2,2,0,0,0,0,0,0,0,0,2,0,1,0,41,1,0,0,0,3,0
2000002472307800 ,18,38,0,0,0,0,0,0,0,0,25,1,4,1.75,20,40,2,0,0,4,0
2000002626047450 ,34,35,18,1,0,9,9,11,0,24,37,2,3,1.33,83,9,1,1,0,3,0
2000002502195930 ,82,26,2,0,0,48,28,37,18,1,0,5,5,1.4,376,20,3,0,0,3,0
2000001845412230 ,18,29,1,0,0,0,0,0,0,2,19,0,1,0,127,51,2,0,0,4,0
2000002417797090 ,48,33,1,0,0,25,6,7,9,2,7,0,4,1.25,59,13,3,0,0,5,0
2000002690106350 ,62,62,11,0,1,9,11,16,0,17,40,11,6,0.83,19,33,6,0,0,2,0
2000002259623130 ,52,65,10,1,0,9,1,0,9,14,35,0,8,0.88,11,17,1,0,3,1,0
2000002779600880 ,25,38,3,0,0,15,1,1,3,6,0,2,7,0.86,369,31,0,0,0,2,0
2000001762795310 ,5,12,4,0,0,0,0,0,0,5,11,0,3,0.67,116,8,1,0,0,4,0
2000002896343680 ,0,14,0,0,0,0,34,8,0,0,0,0,1,0,116,19,1,0,0,2,0
2000002775447180 ,70,37,2,0,0,9,86,45,5,3,21,12,6,1,17,18,6,0,0,2,0
2000002544498270 ,89,84,13,0,0,0,62,33,6,7,48,18,5,0.8,87,14,6,0,0,4,0
2000002869985300 ,0,76,0,0,0,25,19,36,0,4,0,2,5,0.8,62,45,7,0,0,2,0
2000002491634530 ,25,21,9,0,0,13,6,1,3,12,2,0,5,1.4,372,2,2,0,0,6,0
2000002523824060 ,6,5,1,0,0,4,0,0,0,2,1,0,4,1.25,69,4,1,0,0,4,0
2000002363323010 ,71,77,8,0,0,33,30,19,22,16,4,5,4,0.75,93,26,4,0,0,2,0
2000002885408900 ,57,69,2,0,0,9,9,7,8,15,34,2,4,0.75,91,220,6,0,0,5,0
2000002436302840 ,105,69,1,1,55,51,21,44,16,8,2,8,5,1.2,42,31,5,1,0,2,0
2000002475247080 ,36,45,3,0,0,0,3,2,0,1,29,0,4,1,90,8,4,0,0,6,0
2000002453088030 ,15,86,5,3,0,0,0,0,0,3,2,0,5,8.4,142,2,0,0,6,4,0
2000002538327840 ,66,34,3,0,0,46,34,27,7,3,15,4,4,1.25,62,16,5,0,0,6,0
2000002499217980 ,36,69,1,0,0,23,3,1,3,1,0,0,6,1,58,5,1,0,0,6,0
2000002544520910 ,62,24,11,0,0,44,37,46,2,25,15,9,7,1,22,13,4,0,0,2,0
2000002835602450 ,120,72,6,0,0,34,17,47,29,29,39,2,5,0.8,43,62,10,0,0,2,0
2000002502223860 ,80,35,5,0,0,34,109,75,26,9,0,23,6,1.17,363,32,4,0,0,2,0
2000002415062040 ,100,56,5,0,0,60,55,42,17,9,4,7,6,1.17,370,117,3,0,0,5,0
2000002504624930 ,31,40,1,0,0,0,0,0,0,1,1,2,5,1.2,40,2,1,0,0,4,0
2000002411496490 ,26,9,2,0,0,26,17,33,9,2,0,4,3,0.67,137,42,2,0,0,2,0
2000002670535670 ,95,103,13,0,0,32,18,40,14,33,19,0,6,1,378,30,4,0,0,5,0
2000002731824750 ,105,72,4,0,0,34,16,39,18,6,68,19,6,0.83,34,38,7,0,0,2,0
2000002521087640 ,134,149,15,0,0,43,14,34,36,11,18,7,8,0.88,368,22,5,0,0,6,0
2000002390517140 ,81,69,0,0,0,25,32,28,16,0,3,17,6,1,44,23,5,0,0,4,0
2000002480870000 ,73,42,2,0,0,65,39,46,27,2,5,7,5,1.4,369,23,3,0,0,2,0
2000002466785780 ,77,58,1,0,307,0,15,37,27,7,2,10,6,1.17,371,26,4,0,0,5,0
2000002378700130 ,59,32,3,0,0,34,32,60,8,7,5,2,5,1,65,61,5,0,0,2,0
2000002835473430 ,4,7,0,0,0,0,0,0,0,0,0,0,1,0,143,1,0,0,0,4,0
2000002633617910 ,96,67,9,0,103,49,21,69,22,7,63,1,6,0.83,56,29,4,0,0,1,0
2000002467814030 ,127,57,12,0,100,42,34,42,58,27,53,28,5,1,39,35,9,0,0,4,0
2000002466799270 ,27,23,3,0,0,18,9,14,6,1,0,3,1,0,185,39,0,0,0,4,0
2000002465233950 ,33,58,4,0,0,0,0,0,0,2,0,3,4,1,69,39,3,0,0,3,0
2000002516525770 ,3,7,0,0,0,0,0,0,0,0,0,0,2,2.5,69,1,0,0,0,5,0
2000002576509990 ,6,10,0,0,0,0,0,0,0,0,0,0,2,0.5,160,1,1,0,0,3,0
2000002658935630 ,67,39,2,0,0,23,23,26,13,6,0,4,6,0.83,45,22,3,0,0,2,0
2000002421737410 ,7,10,2,0,0,0,0,0,4,2,1,0,2,0.5,131,4,1,0,0,5,0
2000002645520590 ,17,12,3,0,0,9,13,6,0,10,10,1,3,1.33,84,11,2,0,0,4,0
2000002480869950 ,141,79,15,0,177,34,42,84,51,36,59,23,6,1.17,369,44,5,0,0,6,0
2000002415150820 ,29,22,3,0,0,19,16,12,2,5,6,0,5,1.2,46,11,2,0,0,3,0
2000002360525820 ,145,178,17,0,1,42,135,61,23,37,66,13,7,0.86,37,34,6,0,0,3,0
2000002681808210 ,16,39,3,0,0,0,0,0,0,1,10,0,2,0.5,92,2,0,0,0,6,0
2000002569110450 ,13,29,1,0,40,0,0,0,0,3,20,0,2,1,142,3,0,0,0,5,0
2000002496221740 ,36,28,6,1,4,9,5,11,3,8,0,9,7,0.86,47,5,3,1,0,5,0
2000002496299430 ,90,41,1,0,0,42,25,35,18,0,0,9,5,0.8,90,33,4,0,0,3,0
2000002496330070 ,85,86,4,0,0,25,36,37,1,8,19,19,6,1.17,372,30,2,0,0,2,0
2000002378714580 ,15,26,4,0,0,0,9,0,1,4,6,0,1,0,188,10,0,0,0,2,0
2000002775454700 ,60,22,1,0,367,20,14,23,8,16,18,0,3,1.33,67,106,7,0,0,4,0
2000002491664150 ,83,33,9,0,0,17,53,51,11,16,7,2,5,1,68,6,7,0,0,2,0
2000002399597010 ,7,11,1,0,0,0,0,0,0,1,0,0,2,0.5,160,7,0,0,0,4,0
2000002362195700 ,28,22,2,0,0,20,14,9,1,2,2,0,3,1.67,65,9,1,0,0,4,0
2000002835438100 ,98,40,11,0,5,55,52,54,76,24,16,18,5,1,44,48,7,0,0,6,0
2000002763564740 ,30,13,2,0,0,19,7,9,8,5,0,0,4,0.75,91,9,2,0,0,2,0
2000002880618120 ,78,74,2,0,0,42,30,25,15,10,66,8,5,1,26,29,8,0,0,4,0
2000002419630140 ,10,15,1,0,0,0,0,0,0,0,11,0,3,1.67,69,5,1,0,0,3,0
2000002433630640 ,68,33,6,0,0,29,31,28,13,4,31,6,6,1,35,14,4,0,0,3,0
2000002400698170 ,108,102,2,0,0,29,28,28,12,10,56,9,7,0.86,42,23,6,0,0,5,0
2000002848899750 ,0,15,0,0,0,0,0,0,0,3,8,0,2,0.5,132,3,0,0,0,3,0
2000002384968620 ,44,55,11,0,0,0,0,0,17,13,5,0,4,1.75,378,16,0,0,0,2,0
2000002537905430 ,24,34,3,1,0,14,5,9,6,6,1,0,4,1.5,24,24,4,0,0,3,0
2000002414276270 ,63,53,2,0,0,25,15,31,9,2,1,9,5,1.4,379,16,2,0,0,2,0
2000002489636910 ,122,80,1,0,0,50,81,32,29,4,3,8,6,1,46,103,4,0,0,4,0
2000002514511940 ,0,17,1,0,0,0,0,0,0,0,1,0,1,0,189,4,0,0,0,2,0
2000002358838890 ,6,14,1,0,0,0,0,0,0,5,0,0,3,1.67,63,1,0,0,0,4,0
2000002491763110 ,62,21,6,0,0,34,77,54,12,10,17,5,6,1.17,41,15,3,0,0,5,0
2000002368696670 ,113,96,19,0,0,38,56,37,8,22,40,7,7,1,369,44,3,0,0,3,0
2000002521072480 ,28,16,1,0,0,9,5,9,3,4,12,5,4,0.75,115,14,3,0,0,5,0
2000002368707210 ,51,17,2,0,0,31,41,32,12,5,2,0,2,2.5,63,27,3,0,0,4,0
2000002397511210 ,2,5,0,0,0,0,0,0,0,0,0,0,1,0,189,10,0,0,0,2,0
2000002466815360 ,17,8,0,0,0,11,2,1,3,0,0,0,1,0,187,17,0,0,0,4,0
2000002519227500 ,41,19,0,0,0,19,8,12,12,0,1,2,5,1.4,368,8,2,0,0,4,0
2000002487133040 ,97,86,14,1,25,29,39,37,6,43,44,10,7,1,367,75,6,1,0,3,0
2000002489566110 ,69,91,10,0,254,9,17,15,17,51,41,4,4,1,88,13,3,0,0,6,0
2000002480800980 ,19,7,2,1,0,8,4,6,3,0,2,1,3,0.67,138,13,1,1,0,2,0
2000002928372900 ,31,32,4,0,92,12,4,12,1,16,8,0,2,2.5,37,72,3,0,0,4,0
2000002763517210 ,3,7,1,0,0,0,0,0,3,2,0,0,1,0,139,4,0,0,0,5,0
2000002421107390 ,41,29,5,0,0,16,25,28,1,3,21,3,4,0.75,104,19,3,0,0,3,0
2000002731830940 ,65,30,0,0,0,27,33,17,5,2,1,6,3,0.67,374,48,1,0,0,2,0
2000001581869350 ,6,8,1,0,0,0,0,0,0,0,0,1,2,2,92,3,1,0,0,2,0
2000002355839780 ,122,66,1,0,0,111,39,15,33,1,45,7,5,1.2,35,28,5,0,0,5,0
2000002396697410 ,24,32,10,0,0,0,0,0,0,22,23,0,4,24.25,375,14,0,0,0,1,0
2000002690163600 ,84,70,8,0,0,33,19,25,12,9,1,13,4,0.75,373,42,3,0,0,5,0
2000002518996260 ,18,14,1,0,133,0,0,0,0,5,25,3,2,2,87,51,2,0,0,5,0
2000002381351340 ,84,92,7,0,0,9,32,14,13,3,6,0,4,1.75,17,92,3,0,0,4,0
2000002544436450 ,10,23,5,0,0,0,0,0,0,1,5,0,7,1,373,104,0,0,0,2,0
2000001581453220 ,21,30,2,0,0,0,0,0,0,1,0,5,7,1,378,17,4,0,0,2,0
2000002411538240 ,57,23,4,0,0,25,23,19,12,3,2,3,6,1.17,374,99,1,0,0,2,0
2000002452116930 ,231,278,11,0,1195,47,30,44,45,72,54,16,8,0.88,368,84,14,0,0,4,0
2000002423427250 ,10,3,1,0,0,9,9,8,0,1,6,2,2,2,76,1,1,0,0,1,0
2000002506333760 ,55,53,8,0,0,17,15,18,8,3,5,5,3,2,42,21,2,0,0,2,0
2000002626041490 ,73,60,6,0,0,21,12,26,3,12,35,4,6,0.83,415,74,6,0,0,3,0
2000002633532910 ,13,84,5,0,0,0,0,0,0,0,7,0,2,3,189,14,0,0,0,1,0
2000002395597510 ,25,31,4,0,0,4,7,1,3,8,1,0,4,12.75,130,5,1,0,0,5,0
2000002472464160 ,9,20,4,0,0,0,0,0,0,2,0,0,4,1.25,69,2,1,0,0,1,0
2000002681780220 ,52,19,2,0,0,35,18,22,15,3,6,7,4,0.75,92,28,4,0,0,3,0
2000002480853840 ,7,16,1,0,0,0,0,0,1,2,1,0,3,1.67,68,7,1,0,0,2,0
2000002506217580 ,27,38,7,0,1,0,0,0,0,10,4,0,3,0.67,130,19,2,0,0,4,0
2000001564049570 ,35,35,2,0,6,11,15,14,1,4,24,2,5,2,56,16,3,0,0,2,0
2000002651914000 ,2,5,1,0,0,0,0,0,0,3,1,0,3,1.67,71,1,0,0,0,5,0
2000002366423880 ,116,122,39,3,16,41,30,24,18,26,16,7,5,4.2,21,28,7,3,0,2,0
2000002390704190 ,97,68,34,0,0,18,172,56,50,27,32,34,8,0.88,15,13,7,0,0,2,0
2000002848909870 ,122,146,3,0,0,35,34,55,21,10,44,10,7,0.86,372,26,7,0,0,3,0
2000002368606820 ,72,36,3,0,0,36,28,24,1,2,1,4,4,1.25,62,13,3,0,0,4,0
2000002423405210 ,88,66,3,0,0,34,27,52,31,3,0,11,5,0.8,375,27,4,0,0,5,0
2000002718188330 ,23,11,2,2,0,0,0,0,7,17,15,0,4,0.75,370,66,8,2,1,2,0
2000002931578920 ,139,234,9,0,0,34,24,24,8,5,85,16,6,1,24,81,6,0,0,3,0
2000002763552590 ,49,24,8,0,0,30,23,19,14,22,4,4,3,0.67,112,24,2,0,0,5,0
2000002400711380 ,6,7,0,0,0,0,0,0,0,0,0,0,2,2,93,1,1,0,0,2,0
2000002749229770 ,46,59,2,0,0,0,15,3,0,4,7,1,6,1,368,9,2,0,0,2,0
2000002555546610 ,211,294,26,0,130,44,33,45,31,37,59,8,8,0.88,14,295,6,0,0,3,0
2000002753229050 ,17,5,0,0,0,9,3,6,3,0,0,0,2,0.5,118,11,1,0,0,4,0
2000002366535620 ,37,26,3,0,0,21,84,17,22,3,0,0,3,1.33,86,37,2,0,0,5,0
2000002480814570 ,72,47,5,0,0,54,48,31,14,12,31,5,7,1,20,38,4,0,0,4,0
2000002574207600 ,10,22,1,0,0,0,0,0,6,2,3,0,2,0.5,167,3,0,0,0,2,0
2000002423811590 ,74,40,9,0,0,30,87,26,32,12,1,2,9,1.89,368,34,4,0,0,5,0
2000001703529370 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178,2,0,0,0,4,0
2000002496218190 ,15,19,1,0,0,0,0,0,1,1,12,0,5,1.2,67,11,1,0,0,2,0
2000002718126600 ,67,42,0,0,0,18,19,31,6,1,41,1,2,0.5,126,27,4,0,0,5,0
2000002793847460 ,11,26,3,0,9,0,0,0,0,3,0,0,3,1.67,23,12,1,0,0,1,0
2000002502204800 ,70,27,5,0,0,53,88,66,30,6,0,6,4,2,380,90,2,0,2,4,0
2000002491636380 ,1,2,1,0,0,0,0,0,0,1,1,1,2,1,133,1,0,0,0,2,0
2000002378701120 ,75,22,5,0,0,34,22,32,27,3,0,11,6,0.83,65,14,5,0,0,4,0
2000002384985260 ,38,47,6,0,170,0,0,0,5,17,5,12,4,1,93,33,3,0,0,5,0
2000002491632620 ,23,33,5,0,0,1,0,0,22,6,13,0,4,1,83,15,2,0,0,3,0
2000002487000000 ,21,21,2,0,0,9,6,0,9,1,1,0,3,2,37,6,2,0,0,5,0
2000002718094190 ,108,59,4,0,17,52,34,60,24,15,5,3,7,0.86,373,45,7,0,0,4,0
2000001987818470 ,3,7,0,0,0,0,0,0,0,1,0,0,1,0,140,44,1,0,0,1,0
2000002475354010 ,124,149,28,2,0,35,39,59,7,42,21,6,7,0.86,44,10,5,0,0,6,0
2000001618245630 ,23,67,7,0,0,0,0,0,0,2,12,0,9,1.56,57,84,0,0,0,5,0
2000002670521380 ,15,29,0,0,0,0,0,0,0,0,0,1,1,0,83,117,1,0,0,2,0
2000002804296100 ,0,17,0,0,0,30,25,10,2,5,4,0,3,0.67,103,14,1,0,0,2,0
2000002445005690 ,4,7,1,0,0,0,0,0,0,0,0,0,3,1.67,65,1,1,0,0,3,0
2000002421142580 ,82,56,4,0,0,34,18,33,64,17,6,1,5,1,67,16,4,0,0,5,0
2000002681708200 ,5,9,1,0,0,0,0,0,0,0,0,0,2,1.5,68,1,1,0,0,2,0
2000002381457340 ,200,242,14,5,87,43,16,47,36,56,97,16,8,0.88,379,38,10,1,1,5,0
2000002491608190 ,98,96,4,2,2,34,19,61,18,7,1,3,7,0.86,41,28,5,1,0,5,0
2000002432700570 ,2,3,1,0,0,0,0,0,0,0,3,0,2,1.5,107,1,0,0,0,6,0
2000002828819930 ,0,32,0,0,0,0,0,0,0,17,21,0,4,1.5,368,223,0,0,0,1,0
2000002793822110 ,37,51,7,0,0,11,11,6,0,11,2,0,7,0.86,370,18,1,0,0,4,0
2000002466834190 ,6,10,1,0,14,0,0,0,0,1,5,0,2,0.5,167,2,0,0,0,4,0
2000002500091040 ,33,41,4,0,0,0,8,1,19,15,42,2,5,1,71,10,6,0,0,5,0
2000002626052170 ,104,119,9,0,0,71,18,29,8,3,6,0,4,1.5,39,142,2,0,2,6,0
2000002433596550 ,123,84,1,0,0,64,45,71,21,0,0,11,5,1.4,377,27,3,0,0,2,0
2000002753215340 ,86,71,7,0,0,58,17,53,18,17,7,7,4,0.75,67,24,3,0,0,3,0
2000002870093950 ,47,73,11,0,0,5,12,4,6,2,9,0,5,1,377,18,3,0,0,3,0
2000002436231260 ,3,9,2,0,0,0,0,0,0,3,1,0,2,2,94,1,0,0,0,6,0
2000002555300050 ,79,60,4,0,0,25,16,39,28,9,28,8,7,0.86,36,18,4,0,0,2,0
2000002408801250 ,32,50,4,1,2,0,0,0,2,2,0,7,6,1,39,32,5,1,0,4,0
2000002787598440 ,2,3,0,0,0,1,0,0,0,1,2,0,1,0,131,39,1,0,0,1,0
2000001584053740 ,0,3,0,0,0,0,0,0,0,1,1,0,1,0,35,1,1,0,0,2,0
2000002421134410 ,4,11,3,0,0,0,0,0,0,2,3,0,1,0,185,9,0,0,0,5,0
2000002423836170 ,187,185,2,0,0,43,17,26,26,20,98,26,7,0.86,38,46,10,0,0,4,0
2000001729690870 ,91,62,5,0,0,34,28,54,15,2,0,10,6,18,43,21,4,0,0,2,0
2000002444911180 ,1,4,0,0,0,0,0,0,0,0,2,0,1,0,186,1,0,0,0,4,0
2000002415108420 ,12,25,6,0,0,0,0,0,6,1,7,0,4,1,76,1,0,0,0,3,0
2000002690138250 ,44,41,0,0,0,31,15,14,9,5,13,1,3,1.67,42,73,2,0,0,3,0
2000002444957660 ,111,73,18,0,0,43,61,65,23,12,3,12,8,0.88,374,15,4,0,0,4,0
2000002491675850 ,21,42,4,0,0,1,0,0,1,1,10,3,3,2,46,6,0,0,0,5,0
2000002859550420 ,54,24,8,0,0,25,11,28,11,5,0,6,5,1,44,20,3,0,0,3,0
2000002763585650 ,4,12,0,0,0,0,0,0,0,0,0,0,5,1.2,14,1,0,0,0,1,0
2000002358605350 ,66,77,4,0,0,31,18,34,13,0,8,1,4,0.75,114,26,2,0,0,3,0
2000002848819330 ,121,43,11,0,0,37,54,80,25,20,8,4,5,0.8,42,41,4,0,0,2,0
2000002731806830 ,156,95,12,0,0,34,54,59,30,16,127,12,5,0.8,43,23,10,0,0,2,0
2000002923401660 ,75,58,12,0,204,25,16,18,4,33,34,4,5,1,44,261,6,0,0,4,0
2000002504556520 ,41,49,2,0,0,15,65,13,12,3,2,0,2,3,45,28,1,0,0,4,0
2000002670624870 ,12,24,0,0,0,0,0,0,0,2,12,1,4,1,62,3,1,0,0,6,0
2000002576510630 ,47,51,4,1,0,13,4,8,5,2,1,6,5,0.8,88,11,4,0,0,4,0
2000002859826050 ,46,8,4,0,0,25,9,32,9,3,1,3,3,0.67,35,21,3,0,0,1,0
2000002828926890 ,0,3,0,0,0,0,0,0,0,0,0,0,1,0,134,1,0,0,0,3,0
2000002407009250 ,49,27,2,0,0,27,10,15,11,1,0,0,4,1.25,70,69,3,0,0,4,0
2000002489603310 ,86,73,15,0,0,34,40,51,8,13,23,10,8,0.88,374,14,4,0,0,2,0
2000002502108080 ,29,37,12,0,0,0,0,0,0,31,34,0,5,1.2,43,20,3,0,0,4,0
